ZIP,City,County,Population
31314,Fort Stewart,Liberty County,"2,122"
39851,Fort Gaines,Clay County,"2,080"
39866,Morgan,Calhoun County,"2,048"
31512,Ambrose,Coffee County,"2,032"
31060,Milan,Telfair County,"1,988"
30634,Dewy Rose,Elbert County,"1,982"
31058,Mauk,Taylor County,"1,929"
31624,Axson,Atkinson County,"1,913"
30441,Midville,Emanuel County,"1,910"
30420,Cobbtown,Candler County,"1,890"
31016,Culloden,Monroe County,"1,885"
30552,Lakemont,Rabun County,"1,882"
31622,Alapaha,Berrien County,"1,844"
30516,Bowersville,Hart County,"1,837"
31805,Cusseta,Chattahoochee County,"1,833"
39846,Edison,Calhoun County,"1,828"
31764,Leslie,Sumter County,"1,827"
30631,Crawfordville,Taliaferro County,"1,820"
31022,Dudley,Laurens County,"1,817"
31077,Rhine,Dodge County,"1,811"
31549,Lumber City,Telfair County,"1,803"
39870,Newton,Baker County,"1,794"
30149,Mount Berry,Floyd County,"1,781"
31780,Plains,Sumter County,"1,767"
39825,Brinson,Decatur County,"1,766"
39813,Arlington,Calhoun County,"1,758"
31057,Marshallville,Macon County,"1,757"
31307,Eden,Effingham County,"1,752"
30456,Sardis,Burke County,"1,745"
31641,Naylor,Lowndes County,"1,741"
30619,Arnoldsville,Oglethorpe County,"1,737"
31085,Shady Dale,Jasper County,"1,734"
30137,Emerson,Bartow County,"1,709"
31783,Rebecca,Turner County,"1,707"
31829,Upatoi,Muscogee County,"1,699"
30641,Good Hope,Walton County,"1,685"
30823,Stapleton,Jefferson County,"1,675"
39815,Attapulgus,Decatur County,"1,637"
31020,Dry Branch,Twiggs County,"1,617"
31042,Irwinton,Wilkinson County,"1,600"
30218,Gay,Meriwether County,"1,597"
31795,Ty Ty,Worth County,"1,591"
31827,Talbotton,Talbot County,"1,590"
30575,Talmo,Jackson County,"1,589"
30757,Wildwood,Dade County,"1,589"
31756,Hartsfield,Colquitt County,"1,565"
31049,Kite,Johnson County,"1,557"
30410,Ailey,Montgomery County,"1,535"
30746,Sugar Valley,Gordon County,"1,483"
31065,Montrose,Laurens County,"1,481"
31207,Macon,Bibb County,"1,479"
31789,Sumner,Worth County,"1,470"
30602,Athens,Clarke County,"1,467"
30118,Carrollton,Carroll County,"1,432"
31547,Kings Bay,Camden County,"1,419"
30425,Garfield,Emanuel County,"1,408"
30537,Dillard,Rabun County,"1,406"
31025,Elko,Houston County,"1,387"
39886,Shellman,Randolph County,"1,386"
31017,Danville,Wilkinson County,"1,382"
31733,Chula,Irwin County,"1,373"
31097,Yatesville,Upson County,"1,372"
31323,Riceboro,Liberty County,"1,364"
30413,Bartow,Jefferson County,"1,362"
31050,Knoxville,Crawford County,"1,305"
31712,Arabi,Crisp County,"1,295"
30597,Dahlonega,Lumpkin County,"1,278"
31009,Cadwell,Laurens County,"1,276"
30678,White Plains,Greene County,"1,271"
31629,Dixie,Brooks County,"1,267"
31035,Harrison,Washington County,"1,258"
31563,Surrency,Appling County,"1,196"
31054,McIntyre,Wilkinson County,"1,188"
30452,Register,Bulloch County,"1,161"
31787,Smithville,Lee County,"1,122"
30820,Mitchell,Glascock County,"1,104"
30821,Norwood,Warren County,"1,096"
31698,Valdosta,Lowndes County,"1,096"
31824,Preston,Webster County,"1,066"
31599,Jesup,Wayne County,"1,058"
31648,Statenville,Echols County,"1,052"
31649,Stockton,Lanier County,"1,051"
31072,Pitts,Wilcox County,"1,049"
31796,Warwick,Worth County,"1,048"
31071,Pineview,Pulaski County,"1,042"
31567,West Green,Coffee County,"1,042"
30660,Rayle,Wilkes County,"1,040"
31551,Mershon,Pierce County,"1,010"
31836,Woodland,Talbot County,"1,009"
31638,Morven,Brooks County,985
30803,Avera,Jefferson County,980
39859,Iron City,Seminole County,980
30148,Marble Hill,Dawson County,973
31041,Ideal,Macon County,967
31625,Barney,Brooks County,915
30572,Suches,Union County,912
31070,Pinehurst,Dooly County,897
31007,Byromville,Dooly County,887
31550,Manor,Ware County,880
39862,Leary,Calhoun County,875
39861,Jakin,Early County,873
31711,Andersonville,Sumter County,871
30562,Mountain City,Rabun County,866
31630,Du Pont,Clinch County,840
30455,Rocky Ford,Screven County,835
30667,Stephens,Oglethorpe County,834
31094,Warthen,Washington County,817
31066,Musella,Crawford County,803
31532,Denton,Jeff Davis County,802
30072,Pine Lake,DeKalb County,800
31518,Bristol,Appling County,793
30177,Tate,Pickens County,784
31527,Jekyll Island,Glynn County,769
31568,White Oak,Camden County,719
31090,Toomsboro,Wilkinson County,715
30522,Cherry Log,Gilmer County,713
31552,Millwood,Ware County,707
30426,Girard,Burke County,703
30545,Helen,White County,683
39841,Damascus,Early County,682
31038,Hillsboro,Jones County,660
31798,Wray,Irwin County,647
30470,Tarrytown,Montgomery County,640
31699,Moody Afb,Lowndes County,620
30250,Lovejoy,Clayton County,607
30285,The Rock,Upson County,589
31631,Fargo,Echols County,575
31623,Argyle,Clinch County,553
31735,Cobb,Sumter County,543
31823,Pine Mountain Valley,Harris County,519
