ZIP,City,County,Population
74827,Atwood,Hughes County,330
73666,Sweetwater,Roger Mills County,329
74640,Hunter,Garfield County,327
73540,Faxon,Comanche County,324
74843,Fitzhugh,Pontotoc County,324
73549,Headrick,Jackson County,320
74747,Kemp,Bryan County,313
74359,Oaks,Delaware County,309
73622,Bessie,Washita County,308
73673,Willow,Greer County,302
73844,Gate,Beaver County,297
73058,Meridian,Logan County,296
73756,Loyal,Kingfisher County,292
74646,Nardin,Kay County,289
74452,Peggs,Cherokee County,279
73937,Felt,Cimarron County,278
73442,Loco,Stephens County,275
73760,Meno,Major County,264
73557,Medicine Park,Comanche County,261
74468,Wainwright,Muskogee County,260
74577,Whitesboro,Le Flore County,259
74001,Avant,Osage County,258
73758,Manchester,Grant County,257
74556,Lehigh,Coal County,257
73855,Rosston,Harper County,253
73066,Nicoma Park,Oklahoma County,249
74045,Maramec,Pawnee County,248
74850,Lamar,Hughes County,247
73523,Altus Afb,Jackson County,243
73021,Colony,Washita County,241
73555,Manitou,Tillman County,239
73658,Oakwood,Dewey County,232
73835,Camargo,Dewey County,232
73659,Putnam,Dewey County,231
73747,Isabella,Major County,228
73032,Dougherty,Murray County,227
73744,Hitchcock,Blaine County,227
74358,North Miami,Ottawa County,222
73720,Bison,Garfield County,221
73733,Douglas,Garfield County,221
73440,Lebanon,Marshall County,218
74949,Muse,Le Flore County,214
74576,Wardville,Atoka County,209
73425,Countyline,Stephens County,201
74458,Redbird,Wagoner County,194
73539,Elmer,Jackson County,189
74636,Deer Creek,Grant County,189
74842,Fittstown,Pontotoc County,187
74755,Rufe,McCurtain County,186
74340,Disney,Mayes County,182
73638,Crawford,Roger Mills County,180
73097,Wheatland,Oklahoma County,178
73487,Tatums,Carter County,178
73544,Gould,Harmon County,178
74530,Bromide,Johnston County,177
74540,Daisy,Atoka County,173
74750,Millerton,McCurtain County,170
74935,Fanshawe,Le Flore County,166
74945,Marble City,Sequoyah County,165
74836,Connerville,Johnston County,164
73764,Omega,Kingfisher County,160
74837,Cromwell,Seminole County,153
73436,Gene Autry,Carter County,152
73727,Carrier,Garfield County,152
74034,Hallett,Pawnee County,149
74830,Bowlegs,Seminole County,148
74942,Leflore,Le Flore County,145
74528,Blanco,Pittsburg County,144
74534,Centrahoma,Coal County,144
73043,Greenfield,Blaine County,142
74722,Battiest,McCurtain County,141
74082,Vera,Washington County,137
73556,Martha,Jackson County,134
74724,Bethel,McCurtain County,132
74071,Slick,Creek County,130
74522,Alderson,Pittsburg County,128
74549,Honobia,Le Flore County,118
74947,Monroe,Le Flore County,115
73851,May,Ellis County,111
73642,Durham,Roger Mills County,110
73437,Graham,Carter County,108
74760,Spencerville,Pushmataha County,108
73444,Hennepin,Carter County,103
73901,Adams,Texas County,103
73441,Leon,Love County,102
73731,Dacoma,Woods County,102
73070,Norman,Cleveland County,97
74068,Shamrock,Creek County,94
74943,Lequire,Haskell County,94
73757,Lucien,Noble County,92
74535,Clarita,Coal County,92
73520,Addington,Jefferson County,91
73743,Hillsdale,Garfield County,89
74567,Snow,Pushmataha County,79
74456,Preston,Okmulgee County,78
74866,Saint Louis,Pottawatomie County,74
74761,Swink,Choctaw County,72
73001,Albert,Caddo County,64
73435,Fox,Carter County,63
74368,Twin Oaks,Delaware County,60
74046,Milfay,Creek County,58
74459,Rentiesville,McIntosh County,54
74521,Albion,Pushmataha County,54
74117,Tulsa,Tulsa County,52
73031,Dibble,McClain County,44
73719,Amorita,Alfalfa County,44
73571,Vinson,Harmon County,33
74946,Moffett,Sequoyah County,33
74737,Golden,McCurtain County,27
73668,Texola,Beckham County,26
73770,Southard,Blaine County,20
73553,Loveland,Tillman County,19
73946,Kenton,Cimarron County,12
73488,Tussy,Carter County,11
73551,Hollister,Tillman County,11
73746,Hopeton,Woods County,9
74360,Picher,Ottawa County,6
73019,Norman,Cleveland County,0
73022,Concho,Canadian County,0
74477,Wagoner,Wagoner County,0
74721,Albany,Bryan County,0
74753,Platter,Bryan County,0
