ZIP,City,County,Population
37345,Huntland,Franklin County,"2,659"
38463,Iron City,Wayne County,"2,644"
38368,Reagan,Henderson County,"2,635"
38450,Collinwood,Wayne County,"2,611"
37149,Readyville,Rutherford County,"2,602"
37228,Nashville,Davidson County,"2,585"
38317,Bruceton,Carroll County,"2,584"
37317,Copperhill,Polk County,"2,582"
38341,Holladay,Benton County,"2,578"
37726,Deer Lodge,Morgan County,"2,556"
38367,Ramer,McNairy County,"2,541"
37762,Jellico,Campbell County,"2,536"
37335,Flintville,Lincoln County,"2,527"
38553,Clarkrange,Fentress County,"2,521"
37847,Pioneer,Campbell County,"2,513"
38080,Ridgely,Lake County,"2,506"
37018,Beechgrove,Coffee County,"2,501"
37097,Lobelville,Perry County,"2,473"
37866,Sharps Chapel,Union County,"2,468"
38472,Lynnville,Giles County,"2,464"
37145,Pleasant Shade,Smith County,"2,442"
37902,Knoxville,Knox County,"2,412"
37219,Nashville,Davidson County,"2,398"
38321,Cedar Grove,Carroll County,"2,397"
38356,Medon,Madison County,"2,387"
38229,Gleason,Weakley County,"2,378"
38326,Counce,Hardin County,"2,366"
37872,Sunbright,Morgan County,"2,346"
38366,Pinson,Madison County,"2,336"
38255,Sharon,Weakley County,"2,271"
38568,Hilham,Overton County,"2,243"
38232,Hornbeak,Obion County,"2,238"
37724,Cumberland Gap,Claiborne County,"2,214"
37809,Midway,Greene County,"2,181"
37361,Ocoee,Polk County,"2,166"
38488,Taft,Lincoln County,"2,138"
37309,Calhoun,McMinn County,"2,136"
37012,Alexandria,DeKalb County,"2,118"
37350,Lookout Mountain,Hamilton County,"2,111"
37318,Cowan,Franklin County,"2,103"
38573,Monroe,Overton County,"2,097"
38222,Buchanan,Henry County,"2,092"
37137,Nunnelly,Hickman County,"2,090"
38547,Brush Creek,Smith County,"2,088"
37026,Bradyville,Cannon County,"2,054"
38482,Santa Fe,Maury County,"2,017"
37325,Delano,Polk County,"2,007"
38334,Finger,McNairy County,"2,004"
37178,Tennessee Ridge,Houston County,"1,994"
37829,Oakdale,Morgan County,"1,977"
38015,Burlison,Tipton County,"1,950"
37727,Del Rio,Cocke County,"1,936"
37328,Elora,Lincoln County,"1,930"
38231,Henry,Henry County,"1,929"
37306,Belvidere,Franklin County,"1,919"
37181,Vanleer,Dickson County,"1,886"
38067,Saulsbury,Hardeman County,"1,830"
38563,Gordonsville,Smith County,"1,826"
37315,Collegedale,Hamilton County,"1,825"
37810,Mohawk,Greene County,"1,823"
37050,Cumberland City,Stewart County,"1,815"
38374,Scotts Hill,Decatur County,"1,815"
38037,Gates,Haywood County,"1,749"
37694,Watauga,Carter County,"1,729"
38582,Silver Point,Putnam County,"1,729"
37332,Evensville,Rhea County,"1,724"
38220,Atwood,Carroll County,"1,720"
37360,Normandy,Bedford County,"1,719"
