ZIP,City,County,Population
29378,Una,Spartanburg County,261
29840,Mount Carmel,McCormick County,261
29834,Langley,Aiken County,259
29333,Drayton,Spartanburg County,254
29826,Elko,Barnwell County,241
29667,Norris,Pickens County,240
29175,Westville,Kershaw County,235
29943,Tillman,Jasper County,224
29074,Liberty Hill,Kershaw County,212
29346,Glendale,Spartanburg County,211
29177,White Rock,Richland County,177
29375,Reidville,Spartanburg County,177
29659,Lowndesville,Abbeville County,163
29493,Williams,Colleton County,156
29844,Parksville,McCormick County,111
29122,Peak,Newberry County,100
29519,Centenary,Marion County,99
29331,Cross Anchor,Spartanburg County,98
29939,Scotia,Hampton County,81
29594,Tatum,Marlboro County,80
29589,Rains,Marion County,65
29079,Lydia,Darlington County,58
29338,Fingerville,Spartanburg County,51
29324,Clifton,Spartanburg County,32
29912,Coosawhatchie,Jasper County,24
29046,Elliott,Lee County,22
29062,Horatio,Sumter County,10
29425,Charleston,Charleston County,0
29724,Lando,Chester County,0
