ZIP,City,County,Population
06459,Middletown,Lower Connecticut River Valley Planning Region,"1,238"
06755,Gaylordsville,Western Connecticut Planning Region,"1,238"
06023,East Berlin,Capitol Planning Region,"1,196"
06027,East Hartland,Northwest Hills Planning Region,"1,193"
06090,West Granby,Capitol Planning Region,"1,136"
06282,Woodstock Valley,Northeastern Connecticut Planning Region,"1,134"
06793,Washington,Northwest Hills Planning Region,"1,031"
06332,Central Village,Northeastern Connecticut Planning Region,"1,015"
06796,West Cornwall,Northwest Hills Planning Region,821
06785,South Kent,Northwest Hills Planning Region,818
06262,Quinebaug,Northeastern Connecticut Planning Region,813
06065,Riverton,Northwest Hills Planning Region,712
06409,Centerbrook,Lower Connecticut River Valley Planning Region,701
06024,East Canaan,Northwest Hills Planning Region,634
06263,Rogers,Northeastern Connecticut Planning Region,498
06353,Montville,Southeastern Connecticut Planning Region,439
06467,Milldale,Capitol Planning Region,405
06061,Pine Meadow,Northwest Hills Planning Region,312
06059,North Canton,Capitol Planning Region,302
06414,Cobalt,Lower Connecticut River Valley Planning Region,302
06456,Middle Haddam,Lower Connecticut River Valley Planning Region,281
06091,West Hartland,Northwest Hills Planning Region,253
06266,South Windham,Southeastern Connecticut Planning Region,222
06373,Oneco,Northeastern Connecticut Planning Region,219
06444,Marion,Capitol Planning Region,180
06387,Wauregan,Northeastern Connecticut Planning Region,178
06264,Scotland,Northeastern Connecticut Planning Region,139
06350,Hanover,Southeastern Connecticut Planning Region,121
06258,Pomfret,Northeastern Connecticut Planning Region,114
06022,Collinsville,Capitol Planning Region,100
06753,Cornwall,Northwest Hills Planning Region,91
06376,South Lyme,Lower Connecticut River Valley Planning Region,89
06243,East Killingly,Northeastern Connecticut Planning Region,83
06439,Hadlyme,Lower Connecticut River Valley Planning Region,65
06336,Gilman,Southeastern Connecticut Planning Region,44
06338,Mashantucket,Southeastern Connecticut Planning Region,27
06079,Taconic,Northwest Hills Planning Region,19
06758,Lakeside,Northwest Hills Planning Region,13
06020,Canton Center,Capitol Planning Region,0
06072,Somersville,Capitol Planning Region,0
06389,Yantic,Southeastern Connecticut Planning Region,0
