ZIP,City,County,Population
01344,Erving,Franklin County,"1,703"
01031,Gilbertville,Worcester County,"1,676"
01068,Oakham,Worcester County,"1,639"
01341,Conway,Franklin County,"1,622"
01054,Leverett,Franklin County,"1,608"
02357,North Easton,Bristol County,"1,566"
01434,Devens,Worcester County,"1,564"
01072,Shutesbury,Franklin County,"1,521"
01039,Haydenville,Hampshire County,"1,506"
02462,Newton Lower Falls,Middlesex County,"1,470"
01236,Housatonic,Berkshire County,"1,458"
01368,Royalston,Worcester County,"1,455"
02534,Cataumet,Barnstable County,"1,369"
01008,Blandford,Hampden County,"1,327"
01339,Charlemont,Franklin County,"1,313"
02199,Boston,Suffolk County,"1,292"
01342,Deerfield,Franklin County,"1,267"
02557,Oak Bluffs,Dukes County,"1,250"
01092,West Warren,Worcester County,"1,200"
01366,Petersham,Worcester County,"1,185"
01011,Chester,Hampden County,"1,175"
02659,South Chatham,Barnstable County,"1,137"
02670,West Dennis,Barnstable County,"1,087"
01071,Russell,Hampden County,"1,054"
01254,Richmond,Berkshire County,"1,036"
01270,Windsor,Berkshire County,"1,036"
02650,North Chatham,Barnstable County,"1,032"
01026,Cummington,Hampshire County,"1,014"
01266,West Stockbridge,Berkshire County,"1,000"
01255,Sandisfield,Berkshire County,994
01098,Worthington,Hampshire County,979
01531,New Braintree,Worcester County,973
01355,New Salem,Franklin County,958
01253,Otis,Berkshire County,936
02542,Buzzards Bay,Barnstable County,882
02666,Truro,Barnstable County,863
02652,North Truro,Barnstable County,845
02671,West Harwich,Barnstable County,818
01009,Bondsville,Hampden County,804
01256,Savoy,Berkshire County,795
01379,Wendell,Franklin County,778
01378,Warwick,Franklin County,776
02543,Woods Hole,Dukes County,747
01349,Millers Falls,Franklin County,741
01088,West Hatfield,Hampshire County,702
01245,Monterey,Berkshire County,692
01259,Southfield,Berkshire County,688
01965,Prides Crossing,Essex County,671
02561,Sagamore,Barnstable County,670
01222,Ashley Falls,Berkshire County,664
01745,Fayville,Worcester County,586
01070,Plainfield,Hampshire County,575
01037,Hardwick,Worcester County,572
01367,Rowe,Franklin County,563
01029,East Otis,Berkshire County,539
01032,Goshen,Hampshire County,509
01346,Heath,Franklin County,454
02663,South Wellfleet,Barnstable County,443
01079,Thorndike,Hampden County,438
01718,Acton,Middlesex County,404
01012,Chesterfield,Hampshire County,397
01074,South Barre,Worcester County,368
01438,East Templeton,Worcester County,330
02641,East Dennis,Barnstable County,316
02791,Westport Point,Bristol County,290
01244,Mill River,Berkshire County,271
02366,South Carver,Plymouth County,264
01229,Glendale,Berkshire County,263
02564,Siasconset,Nantucket County,255
01224,Berkshire,Berkshire County,228
02637,Cummaquid,Barnstable County,227
01093,Whately,Franklin County,225
02647,Hyannis Port,Barnstable County,209
01258,South Egremont,Berkshire County,193
01264,Tyringham,Berkshire County,188
02047,Humarock,Plymouth County,182
01243,Middlefield,Hampshire County,173
01347,Lake Pleasant,Franklin County,165
01343,Drury,Berkshire County,147
01097,Woronoco,Hampden County,143
01350,Monroe Bridge,Franklin County,122
02350,Monponsett,Plymouth County,118
01066,North Hatfield,Hampshire County,115
01937,Hathorne,Essex County,107
01084,West Chesterfield,Hampshire County,97
01338,Buckland,Franklin County,95
02133,Boston,Suffolk County,62
01094,Wheelwright,Worcester County,52
01380,Wendell Depot,Franklin County,36
02553,Monument Beach,Barnstable County,30
01242,Lenox Dale,Berkshire County,29
02713,Cuttyhunk,Dukes County,23
01260,South Lee,Berkshire County,20
02584,Nantucket,Nantucket County,16
01144,Springfield,Hampden County,0
01525,Linwood,Worcester County,0
01561,South Lancaster,Worcester County,0
02203,Boston,Suffolk County,0
02205,Boston,Suffolk County,0
02643,East Orleans,Barnstable County,0
02672,West Hyannisport,Barnstable County,0
