ZIP,City,County,Population
18510,Scranton,Lackawanna County,"14,332"
19003,Ardmore,Delaware County,"14,255"
19522,Fleetwood,Berks County,"14,127"
15214,Pittsburgh,Allegheny County,"14,048"
15234,Pittsburgh,Allegheny County,"14,014"
15226,Pittsburgh,Allegheny County,"13,999"
15767,Punxsutawney,Jefferson County,"13,918"
19055,Levittown,Bucks County,"13,833"
18634,Nanticoke,Luzerne County,"13,785"
18202,Hazleton,Luzerne County,"13,755"
19036,Glenolden,Delaware County,"13,668"
18938,New Hope,Bucks County,"13,649"
18444,Moscow,Lackawanna County,"13,604"
18960,Sellersville,Bucks County,"13,597"
18436,Lake Ariel,Wayne County,"13,569"
16830,Clearfield,Clearfield County,"13,526"
15370,Waynesburg,Greene County,"13,462"
15243,Pittsburgh,Allegheny County,"13,456"
16686,Tyrone,Blair County,"13,427"
15218,Pittsburgh,Allegheny County,"13,379"
15201,Pittsburgh,Allegheny County,"13,333"
17350,New Oxford,Adams County,"13,169"
17103,Harrisburg,Dauphin County,"13,115"
18509,Scranton,Lackawanna County,"13,055"
19153,Philadelphia,Philadelphia County,"13,018"
18512,Scranton,Lackawanna County,"12,986"
16146,Sharon,Mercer County,"12,936"
19086,Wallingford,Delaware County,"12,930"
15238,Pittsburgh,Allegheny County,"12,868"
17756,Muncy,Lycoming County,"12,856"
15613,Apollo,Westmoreland County,"12,854"
18643,Pittston,Luzerne County,"12,848"
19344,Honey Brook,Chester County,"12,827"
18431,Honesdale,Wayne County,"12,775"
15857,Saint Marys,Elk County,"12,736"
15071,Oakdale,Allegheny County,"12,663"
18428,Hawley,Pike County,"12,634"
17566,Quarryville,Lancaster County,"12,603"
16428,North East,Erie County,"12,595"
19390,West Grove,Chester County,"12,546"
17003,Annville,Lebanon County,"12,534"
16137,Mercer,Mercer County,"12,490"
15061,Monaca,Beaver County,"12,413"
15209,Pittsburgh,Allegheny County,"12,328"
19030,Fairless Hills,Bucks County,"12,305"
19475,Spring City,Chester County,"12,298"
19312,Berwyn,Chester County,"12,283"
18055,Hellertown,Northampton County,"12,117"
18014,Bath,Northampton County,"12,097"
17754,Montoursville,Lycoming County,"12,061"
15066,New Brighton,Beaver County,"12,048"
17740,Jersey Shore,Lycoming County,"12,017"
16635,Duncansville,Blair County,"12,003"
19540,Mohnton,Berks County,"11,957"
19129,Philadelphia,Philadelphia County,"11,937"
15215,Pittsburgh,Allegheny County,"11,907"
17972,Schuylkill Haven,Schuylkill County,"11,826"
16511,Erie,Erie County,"11,776"
18073,Pennsburg,Montgomery County,"11,755"
17551,Millersville,Lancaster County,"11,753"
17113,Harrisburg,Dauphin County,"11,724"
19311,Avondale,Chester County,"11,692"
19078,Ridley Park,Delaware County,"11,683"
17584,Willow Street,Lancaster County,"11,646"
19526,Hamburg,Berks County,"11,581"
18031,Breinigsville,Lehigh County,"11,570"
18508,Scranton,Lackawanna County,"11,565"
19060,Garnet Valley,Delaware County,"11,524"
19352,Lincoln University,Chester County,"11,484"
15902,Johnstown,Cambria County,"11,462"
17313,Dallastown,York County,"11,428"
17340,Littlestown,Adams County,"11,405"
15003,Ambridge,Beaver County,"11,387"
15219,Pittsburgh,Allegheny County,"11,376"
15232,Pittsburgh,Allegheny County,"11,349"
18071,Palmerton,Carbon County,"11,313"
17319,Etters,York County,"11,292"
17847,Milton,Northumberland County,"11,260"
19004,Bala Cynwyd,Montgomery County,"11,230"
19085,Villanova,Delaware County,"11,230"
18080,Slatington,Lehigh County,"11,226"
17241,Newville,Cumberland County,"11,181"
15522,Bedford,Bedford County,"11,111"
19444,Lafayette Hill,Montgomery County,"11,065"
18252,Tamaqua,Schuylkill County,"11,024"
19611,Reading,Berks County,"10,986"
18840,Sayre,Bradford County,"10,968"
15207,Pittsburgh,Allegheny County,"10,961"
18353,Saylorsburg,Monroe County,"10,953"
19350,Landenberg,Chester County,"10,945"
15065,Natrona Heights,Allegheny County,"10,894"
18657,Tunkhannock,Wyoming County,"10,866"
19317,Chadds Ford,Chester County,"10,864"
15129,South Park,Allegheny County,"10,789"
15211,Pittsburgh,Allegheny County,"10,728"
17540,Leola,Lancaster County,"10,728"
15224,Pittsburgh,Allegheny County,"10,665"
17222,Fayetteville,Franklin County,"10,550"
15063,Monongahela,Washington County,"10,525"
16407,Corry,Erie County,"10,525"
17702,Williamsport,Lycoming County,"10,488"
15037,Elizabeth,Allegheny County,"10,417"
18954,Richboro,Bucks County,"10,380"
15203,Pittsburgh,Allegheny County,"10,370"
17844,Mifflinburg,Union County,"10,291"
16901,Wellsboro,Tioga County,"10,242"
15963,Windber,Somerset County,"10,132"
19072,Narberth,Montgomery County,"10,129"
16415,Fairview,Erie County,"10,104"
15208,Pittsburgh,Allegheny County,"10,094"
19081,Swarthmore,Delaware County,"10,089"
16059,Valencia,Butler County,"10,062"
15137,North Versailles,Allegheny County,"10,043"
16354,Titusville,Venango County,"9,989"
19118,Philadelphia,Philadelphia County,"9,978"
15022,Charleroi,Washington County,"9,959"
18324,Bushkill,Pike County,"9,935"
15367,Venetia,Washington County,"9,906"
19609,Reading,Berks County,"9,874"
18222,Drums,Luzerne County,"9,789"
17866,Coal Township,Northumberland County,"9,769"
18929,Jamison,Bucks County,"9,748"
15084,Tarentum,Allegheny County,"9,743"
18058,Kunkletown,Monroe County,"9,674"
19021,Croydon,Bucks County,"9,638"
16412,Edinboro,Erie County,"9,612"
15005,Baden,Beaver County,"9,570"
18032,Catasauqua,Lehigh County,"9,555"
15656,Leechburg,Westmoreland County,"9,506"
