NAME,H1_001N,zip code tabulation area
ZCTA5 37419,3092,37419
ZCTA5 37412,10218,37412
ZCTA5 37415,12121,37415
ZCTA5 37416,6805,37416
ZCTA5 37421,22429,37421
ZCTA5 37450,0,37450
ZCTA5 37601,18070,37601
ZCTA5 37604,18340,37604
ZCTA5 37614,187,37614
ZCTA5 37615,10161,37615
ZCTA5 37616,2315,37616
ZCTA5 37617,6221,37617
ZCTA5 37618,5924,37618
ZCTA5 37620,18586,37620
ZCTA5 37640,2374,37640
ZCTA5 37641,3966,37641
ZCTA5 37642,7040,37642
ZCTA5 37727,1266,37727
ZCTA5 43357,1983,43357
ZCTA5 43350,62,43350
ZCTA5 43351,4634,43351
ZCTA5 43356,468,43356
ZCTA5 43358,1022,43358
ZCTA5 43359,313,43359
ZCTA5 43360,731,43360
ZCTA5 43402,15226,43402
ZCTA5 43403,23,43403
ZCTA5 43406,749,43406
ZCTA5 43407,245,43407
ZCTA5 43408,109,43408
ZCTA5 43410,4340,43410
ZCTA5 43412,1747,43412
ZCTA5 43413,538,43413
ZCTA5 43414,38,43414
ZCTA5 43416,1252,43416
ZCTA5 43420,13783,43420
ZCTA5 43430,1993,43430
ZCTA5 43431,1935,43431
ZCTA5 43432,525,43432
ZCTA5 43433,38,43433
ZCTA5 43434,44,43434
ZCTA5 43435,612,43435
ZCTA5 43436,18,43436
ZCTA5 43437,171,43437
ZCTA5 43438,913,43438
ZCTA5 43439,27,43439
ZCTA5 43440,6659,43440
ZCTA5 43442,426,43442
ZCTA5 43443,750,43443
ZCTA5 43445,487,43445
ZCTA5 43446,371,43446
ZCTA5 43447,1460,43447
ZCTA5 43449,4254,43449
ZCTA5 43450,1514,43450
ZCTA5 43451,474,43451
ZCTA5 43452,10508,43452
ZCTA5 43456,1135,43456
ZCTA5 43457,594,43457
ZCTA5 43458,145,43458
ZCTA5 43460,2811,43460
ZCTA5 43462,478,43462
ZCTA5 43463,107,43463
ZCTA5 43464,688,43464
ZCTA5 43465,2720,43465
ZCTA5 43466,888,43466
ZCTA5 43467,64,43467
ZCTA5 43468,204,43468
ZCTA5 43469,1291,43469
ZCTA5 43501,367,43501
ZCTA5 43502,2977,43502
ZCTA5 43504,465,43504
ZCTA5 43505,46,43505
ZCTA5 43506,6872,43506
ZCTA5 43510,70,43510
ZCTA5 43511,372,43511
ZCTA5 50147,201,50147
ZCTA5 50144,1277,50144
ZCTA5 50145,47,50145
ZCTA5 50146,212,50146
ZCTA5 50148,174,50148
ZCTA5 50149,464,50149
ZCTA5 50150,372,50150
ZCTA5 50151,341,50151
ZCTA5 50152,57,50152
ZCTA5 50153,314,50153
ZCTA5 50154,206,50154
ZCTA5 50155,106,50155
ZCTA5 50156,1949,50156
ZCTA5 50157,323,50157
ZCTA5 50158,12984,50158
ZCTA5 50160,185,50160
ZCTA5 50161,857,50161
ZCTA5 50162,493,50162
ZCTA5 50163,358,50163
ZCTA5 50164,283,50164
ZCTA5 50165,25,50165
ZCTA5 50166,628,50166
ZCTA5 50167,313,50167
ZCTA5 50168,368,50168
ZCTA5 50169,1097,50169
ZCTA5 50170,1225,50170
ZCTA5 50171,1681,50171
ZCTA5 50173,291,50173
ZCTA5 50174,615,50174
ZCTA5 50201,3750,50201
ZCTA5 50206,215,50206
ZCTA5 50207,1070,50207
ZCTA5 50208,8944,50208
ZCTA5 50210,738,50210
ZCTA5 50211,5907,50211
ZCTA5 50212,1358,50212
ZCTA5 50213,3188,50213
ZCTA5 50214,320,50214
ZCTA5 50216,1801,50216
ZCTA5 50217,249,50217
ZCTA5 50218,82,50218
ZCTA5 50219,5640,50219
ZCTA5 50220,3756,50220
ZCTA5 50222,214,50222
ZCTA5 50223,169,50223
ZCTA5 50225,1248,50225
ZCTA5 50226,2491,50226
ZCTA5 50227,39,50227
ZCTA5 50228,997,50228
ZCTA5 50229,416,50229
ZCTA5 50230,512,50230
ZCTA5 50231,77,50231
ZCTA5 50232,222,50232
ZCTA5 50233,619,50233
ZCTA5 50234,258,50234
ZCTA5 50235,209,50235
ZCTA5 50236,655,50236
ZCTA5 54913,9969,54913
ZCTA5 54904,9477,54904
ZCTA5 54909,1057,54909
ZCTA5 54911,11835,54911
ZCTA5 54914,13772,54914
ZCTA5 54915,17461,54915
ZCTA5 54921,570,54921
ZCTA5 54922,585,54922
ZCTA5 54923,4018,54923
ZCTA5 54926,38,54926
ZCTA5 54927,241,54927
ZCTA5 54928,189,54928
ZCTA5 54929,4325,54929
ZCTA5 54930,1045,54930
ZCTA5 54931,91,54931
ZCTA5 54932,442,54932
ZCTA5 54933,62,54933
ZCTA5 54935,19220,54935
ZCTA5 54937,8999,54937
ZCTA5 54940,2241,54940
ZCTA5 54941,1945,54941
ZCTA5 54942,3723,54942
ZCTA5 54943,1382,54943
ZCTA5 54944,3565,54944
ZCTA5 54945,2045,54945
ZCTA5 54946,2,54946
ZCTA5 54947,1275,54947
ZCTA5 54948,123,54948
ZCTA5 54949,1600,54949
ZCTA5 54950,1425,54950
ZCTA5 54952,12111,54952
ZCTA5 54956,19953,54956
ZCTA5 54960,2127,54960
ZCTA5 54961,6355,54961
ZCTA5 54962,573,54962
ZCTA5 54963,3231,54963
ZCTA5 54964,431,54964
ZCTA5 54965,746,54965
ZCTA5 54966,974,54966
ZCTA5 54967,212,54967
ZCTA5 54968,1834,54968
ZCTA5 54970,1721,54970
ZCTA5 54971,4975,54971
ZCTA5 54974,647,54974
ZCTA5 54977,707,54977
ZCTA5 54978,20,54978
ZCTA5 54979,649,54979
ZCTA5 54980,70,54980
ZCTA5 54981,8033,54981
ZCTA5 54982,4496,54982
ZCTA5 54983,2110,54983
ZCTA5 54984,2423,54984
ZCTA5 54985,13,54985
ZCTA5 54986,2639,54986
ZCTA5 55001,1186,55001
ZCTA5 55003,1092,55003
ZCTA5 55005,1766,55005
ZCTA5 66094,195,66094
ZCTA5 66091,181,66091
ZCTA5 66092,1691,66092
ZCTA5 66093,274,66093
ZCTA5 66095,375,66095
ZCTA5 66097,439,66097
ZCTA5 66101,5683,66101
ZCTA5 66102,11634,66102
ZCTA5 66103,6871,66103
ZCTA5 66104,10978,66104
ZCTA5 66105,982,66105
ZCTA5 66106,9213,66106
ZCTA5 66109,10150,66109
ZCTA5 66111,4288,66111
ZCTA5 66112,5472,66112
ZCTA5 66115,0,66115
ZCTA5 66118,2,66118
ZCTA5 66160,0,66160
ZCTA5 66202,9058,66202
ZCTA5 66203,8733,66203
ZCTA5 66204,9902,66204
ZCTA5 66205,6531,66205
ZCTA5 66206,4500,66206
ZCTA5 66207,6328,66207
ZCTA5 66208,9655,66208
ZCTA5 66209,8602,66209
ZCTA5 66210,9080,66210
ZCTA5 66211,3017,66211
ZCTA5 66212,15696,66212
ZCTA5 66213,13309,66213
ZCTA5 66214,5633,66214
ZCTA5 66215,12092,66215
ZCTA5 66216,9680,66216
ZCTA5 66217,2684,66217
ZCTA5 66218,3154,66218
ZCTA5 66219,6822,66219
ZCTA5 66220,3003,66220
ZCTA5 66221,8337,66221
ZCTA5 66223,10291,66223
ZCTA5 66224,5016,66224
ZCTA5 66226,4901,66226
ZCTA5 66227,3306,66227
ZCTA5 66251,2,66251
ZCTA5 66401,919,66401
ZCTA5 66402,1206,66402
ZCTA5 66403,331,66403
ZCTA5 66404,214,66404
ZCTA5 66406,203,66406
ZCTA5 66407,176,66407
ZCTA5 66408,203,66408
ZCTA5 66409,1288,66409
ZCTA5 66411,548,66411
ZCTA5 66412,132,66412
ZCTA5 66413,868,66413
ZCTA5 66414,1197,66414
ZCTA5 66415,367,66415
ZCTA5 66416,198,66416
ZCTA5 66422,167,66422
ZCTA5 66417,154,66417
ZCTA5 66418,223,66418
ZCTA5 66419,183,66419
ZCTA5 66423,404,66423
ZCTA5 66424,264,66424
ZCTA5 66425,223,66425
ZCTA5 66427,605,66427
ZCTA5 66428,167,66428
ZCTA5 66429,257,66429
ZCTA5 66431,262,66431
ZCTA5 66432,169,66432
ZCTA5 66434,2249,66434
ZCTA5 66436,2590,66436
ZCTA5 66438,119,66438
ZCTA5 66439,1196,66439
ZCTA5 66440,813,66440
ZCTA5 66441,12718,66441
ZCTA5 66442,3896,66442
ZCTA5 66449,353,66449
ZCTA5 66451,791,66451
ZCTA5 66501,121,66501
ZCTA5 66502,20992,66502
ZCTA5 66503,7553,66503
ZCTA5 66506,16,66506
ZCTA5 66507,462,66507
ZCTA5 66508,2096,66508
ZCTA5 66509,1018,66509
ZCTA5 66510,349,66510
ZCTA5 66512,1386,66512
ZCTA5 66514,761,66514
ZCTA5 66515,177,66515
ZCTA5 66516,151,66516
ZCTA5 66517,924,66517
ZCTA5 66518,87,66518
ZCTA5 66520,289,66520
ZCTA5 66521,682,66521
ZCTA5 66522,19,66522
ZCTA5 66523,1737,66523
ZCTA5 66524,1097,66524
ZCTA5 66526,325,66526
ZCTA5 66527,108,66527
ZCTA5 66528,384,66528
ZCTA5 66531,600,66531
ZCTA5 66532,266,66532
ZCTA5 66533,700,66533
ZCTA5 66534,1592,66534
ZCTA5 66535,1357,66535
ZCTA5 66536,1286,66536
ZCTA5 66537,569,66537
ZCTA5 66538,1527,66538
ZCTA5 66539,1121,66539
ZCTA5 66540,230,66540
ZCTA5 66541,122,66541
ZCTA5 66542,1397,66542
ZCTA5 66543,394,66543
ZCTA5 66544,171,66544
ZCTA5 79355,769,79355
ZCTA5 79350,151,79350
ZCTA5 79351,517,79351
ZCTA5 79353,8,79353
ZCTA5 79356,1892,79356
ZCTA5 79357,892,79357
ZCTA5 79358,526,79358
ZCTA5 79359,1191,79359
ZCTA5 79360,6072,79360
ZCTA5 79363,2269,79363
ZCTA5 79364,3463,79364
ZCTA5 79366,506,79366
ZCTA5 79367,262,79367
ZCTA5 79369,36,79369
ZCTA5 79370,1055,79370
ZCTA5 79371,597,79371
ZCTA5 79372,498,79372
ZCTA5 79373,1402,79373
ZCTA5 79376,38,79376
ZCTA5 79377,99,79377
ZCTA5 79378,95,79378
ZCTA5 79379,200,79379
ZCTA5 79380,57,79380
ZCTA5 79381,535,79381
ZCTA5 79382,3218,79382
ZCTA5 79383,35,79383
ZCTA5 79401,4342,79401
ZCTA5 79402,0,79402
ZCTA5 79403,6601,79403
ZCTA5 79404,4016,79404
ZCTA5 79406,78,79406
ZCTA5 79407,11472,79407
ZCTA5 79410,4219,79410
ZCTA5 79411,3484,79411
ZCTA5 79412,6079,79412
ZCTA5 79413,9241,79413
ZCTA5 79414,8474,79414
ZCTA5 79415,7642,79415
ZCTA5 79416,15579,79416
ZCTA5 79423,17584,79423
ZCTA5 79424,22565,79424
ZCTA5 79501,1560,79501
ZCTA5 79502,732,79502
ZCTA5 79503,107,79503
ZCTA5 79504,1448,79504
ZCTA5 79505,130,79505
ZCTA5 79506,569,79506
ZCTA5 79508,547,79508
ZCTA5 79510,3647,79510
ZCTA5 79511,520,79511
ZCTA5 79512,3130,79512
ZCTA5 79517,106,79517
ZCTA5 79518,98,79518
ZCTA5 79519,46,79519
ZCTA5 79520,1211,79520
ZCTA5 79521,2023,79521
ZCTA5 79525,1271,79525
ZCTA5 86314,17089,86314
ZCTA5 86303,12021,86303
ZCTA5 86305,10721,86305
ZCTA5 86313,0,86313
ZCTA5 86315,4426,86315
ZCTA5 86320,1315,86320
ZCTA5 86321,1075,86321
ZCTA5 86322,5498,86322
ZCTA5 86323,8123,86323
ZCTA5 86324,2234,86324
ZCTA5 86325,2893,86325
ZCTA5 86326,11420,86326
ZCTA5 86327,6207,86327
ZCTA5 86329,568,86329
ZCTA5 86331,335,86331
ZCTA5 86332,1069,86332
ZCTA5 86333,3145,86333
ZCTA5 86334,2252,86334
ZCTA5 86335,2468,86335
ZCTA5 86336,8056,86336
ZCTA5 86337,1201,86337
ZCTA5 86338,306,86338
ZCTA5 86343,234,86343
ZCTA5 86351,4505,86351
ZCTA5 86401,12462,86401
ZCTA5 86403,12205,86403
ZCTA5 86404,11631,86404
ZCTA5 86406,14297,86406
ZCTA5 86409,13507,86409
ZCTA5 86411,168,86411
ZCTA5 86413,5735,86413
ZCTA5 86426,7898,86426
ZCTA5 86429,5379,86429
ZCTA5 86431,273,86431
ZCTA5 86432,2237,86432
ZCTA5 86433,110,86433
ZCTA5 86434,517,86434
ZCTA5 86435,51,86435
ZCTA5 86436,1630,86436
ZCTA5 86437,47,86437
ZCTA5 86438,709,86438
ZCTA5 86440,4852,86440
ZCTA5 86441,1430,86441
ZCTA5 86442,19530,86442
ZCTA5 86443,137,86443
ZCTA5 86444,1309,86444
ZCTA5 86445,256,86445
ZCTA5 86502,464,86502
ZCTA5 86503,3639,86503
ZCTA5 86504,1852,86504
ZCTA5 86505,2565,86505
ZCTA5 86506,545,86506
ZCTA5 86507,784,86507
ZCTA5 86508,245,86508
ZCTA5 86510,1856,86510
ZCTA5 86511,1329,86511
ZCTA5 86512,782,86512
ZCTA5 87062,646,87062
ZCTA5 87059,4459,87059
ZCTA5 87060,14,87060
ZCTA5 87061,194,87061
ZCTA5 87063,137,87063
ZCTA5 87064,119,87064
ZCTA5 87068,1992,87068
ZCTA5 87070,9,87070
ZCTA5 87072,209,87072
ZCTA5 87083,273,87083
ZCTA5 87101,16,87101
ZCTA5 87102,11471,87102
ZCTA5 87104,6365,87104
ZCTA5 87105,20861,87105
ZCTA5 87106,13826,87106
ZCTA5 87107,14486,87107
ZCTA5 87108,19347,87108
ZCTA5 87109,20568,87109
ZCTA5 87110,19058,87110
ZCTA5 87111,27501,87111
ZCTA5 87112,20227,87112
ZCTA5 87113,6989,87113
ZCTA5 87114,28001,87114
ZCTA5 87116,1361,87116
ZCTA5 87117,0,87117
ZCTA5 87120,26607,87120
ZCTA5 87121,26007,87121
ZCTA5 87122,7340,87122
ZCTA5 87123,19901,87123
ZCTA5 87124,23372,87124
ZCTA5 87144,16980,87144
ZCTA5 87151,0,87151
ZCTA5 87301,8536,87301
ZCTA5 87305,931,87305
ZCTA5 87310,276,87310
ZCTA5 87311,1587,87311
ZCTA5 87312,228,87312
ZCTA5 87313,1811,87313
ZCTA5 87315,168,87315
ZCTA5 87316,511,87316
ZCTA5 87317,547,87317
ZCTA5 87319,1016,87319
ZCTA5 87320,255,87320
ZCTA5 87321,1025,87321
ZCTA5 87322,247,87322
ZCTA5 87323,1580,87323
ZCTA5 87325,712,87325
ZCTA5 87326,957,87326
ZCTA5 87327,2097,87327
ZCTA5 87328,955,87328
ZCTA5 87347,150,87347
ZCTA5 87357,514,87357
ZCTA5 87364,548,87364
ZCTA5 87365,19,87365
ZCTA5 87375,1311,87375
ZCTA5 87401,17606,87401
ZCTA5 87402,4449,87402
ZCTA5 98351,746,98351
ZCTA5 98346,4459,98346
ZCTA5 98349,2584,98349
ZCTA5 98350,157,98350
ZCTA5 98353,4,98353
ZCTA5 98354,3502,98354
ZCTA5 98355,360,98355
ZCTA5 98356,1053,98356
ZCTA5 98357,628,98357
ZCTA5 98358,664,98358
ZCTA5 98359,2084,98359
ZCTA5 98360,5225,98360
ZCTA5 98361,1475,98361
ZCTA5 98362,11401,98362
ZCTA5 98363,6845,98363
ZCTA5 98364,20,98364
ZCTA5 98365,3159,98365
ZCTA5 98366,14952,98366
ZCTA5 98367,11858,98367
ZCTA5 98368,9213,98368
ZCTA5 98370,13717,98370
ZCTA5 98371,10245,98371
ZCTA5 98372,11096,98372
ZCTA5 98373,10870,98373
ZCTA5 98374,16604,98374
ZCTA5 98375,10848,98375
ZCTA5 98376,1389,98376
ZCTA5 98377,1173,98377
ZCTA5 98380,2251,98380
ZCTA5 98381,265,98381
ZCTA5 98382,16015,98382
ZCTA5 98383,9115,98383
ZCTA5 98385,177,98385
ZCTA5 98387,17458,98387
ZCTA5 98388,2964,98388
ZCTA5 98390,4948,98390
ZCTA5 98391,19646,98391
ZCTA5 98392,1372,98392
ZCTA5 98394,611,98394
ZCTA5 98396,251,98396
ZCTA5 98402,4547,98402
ZCTA5 98403,4767,98403
ZCTA5 98404,12105,98404
ZCTA5 98405,11448,98405
ZCTA5 98406,10375,98406
ZCTA5 98407,10178,98407
ZCTA5 98408,7930,98408
ZCTA5 98409,11792,98409
ZCTA5 98416,6,98416
ZCTA5 98418,4345,98418
ZCTA5 98421,182,98421
ZCTA5 98422,8143,98422
ZCTA5 98424,4671,98424
ZCTA5 98430,0,98430
ZCTA5 98433,4458,98433
ZCTA5 98438,71,98438
ZCTA5 98439,2048,98439
ZCTA5 03852,242,03852
ZCTA5 03849,1120,03849
ZCTA5 03850,368,03850
ZCTA5 03851,1904,03851
ZCTA5 03853,1218,03853
ZCTA5 03854,525,03854
ZCTA5 03855,1581,03855
ZCTA5 03856,622,03856
ZCTA5 03857,4398,03857
ZCTA5 03858,1946,03858
ZCTA5 03860,3083,03860
ZCTA5 03861,1802,03861
ZCTA5 03862,2040,03862
ZCTA5 03864,1044,03864
ZCTA5 03865,3196,03865
ZCTA5 03867,10147,03867
ZCTA5 03868,2683,03868
ZCTA5 03869,1081,03869
ZCTA5 03870,2768,03870
ZCTA5 03871,130,03871
ZCTA5 03872,2431,03872
ZCTA5 03873,2486,03873
ZCTA5 03874,4568,03874
ZCTA5 03875,650,03875
ZCTA5 03878,5355,03878
ZCTA5 03882,963,03882
ZCTA5 03883,181,03883
ZCTA5 03884,1837,03884
ZCTA5 03885,3016,03885
ZCTA5 03886,1288,03886
ZCTA5 03887,1014,03887
ZCTA5 03890,99,03890
ZCTA5 03894,4391,03894
ZCTA5 03897,60,03897
ZCTA5 03901,3197,03901
ZCTA5 03902,1382,03902
ZCTA5 03903,2966,03903
ZCTA5 03904,3986,03904
ZCTA5 03905,1064,03905
ZCTA5 03906,2092,03906
ZCTA5 03907,2104,03907
ZCTA5 03908,2985,03908
ZCTA5 03909,7201,03909
ZCTA5 03910,210,03910
ZCTA5 03911,256,03911
ZCTA5 04001,2191,04001
ZCTA5 04002,3639,04002
ZCTA5 04003,523,04003
ZCTA5 04005,11424,04005
ZCTA5 04006,93,04006
ZCTA5 04008,1366,04008
ZCTA5 04009,4238,04009
ZCTA5 04010,966,04010
ZCTA5 04011,9966,04011
ZCTA5 04015,2989,04015
ZCTA5 04017,514,04017
ZCTA5 04019,156,04019
ZCTA5 15327,602,15327
ZCTA5 15323,1878,15323
ZCTA5 15324,326,15324
ZCTA5 15325,224,15325
ZCTA5 15329,654,15329
ZCTA5 15330,2324,15330
ZCTA5 15331,512,15331
ZCTA5 15332,3849,15332
ZCTA5 15333,1034,15333
ZCTA5 15334,51,15334
ZCTA5 15337,298,15337
ZCTA5 15338,713,15338
ZCTA5 15340,574,15340
ZCTA5 15341,416,15341
ZCTA5 15342,2304,15342
ZCTA5 15344,690,15344
ZCTA5 15345,785,15345
ZCTA5 15346,315,15346
ZCTA5 15347,304,15347
ZCTA5 15348,122,15348
ZCTA5 29346,116,29346
ZCTA5 29349,14615,29349
ZCTA5 29351,729,29351
ZCTA5 29353,1865,29353
ZCTA5 29355,389,29355
ZCTA5 29356,4509,29356
ZCTA5 29360,9587,29360
ZCTA5 29364,244,29364
ZCTA5 29365,5446,29365
ZCTA5 29368,94,29368
ZCTA5 29369,6323,29369
ZCTA5 29370,455,29370
ZCTA5 29372,2065,29372
ZCTA5 29373,108,29373
ZCTA5 29374,1541,29374
ZCTA5 29375,40,29375
ZCTA5 29376,3153,29376
ZCTA5 29377,363,29377
ZCTA5 29378,122,29378
ZCTA5 29379,8994,29379
ZCTA5 29384,2556,29384
ZCTA5 29385,3605,29385
ZCTA5 29388,6677,29388
ZCTA5 29401,5937,29401
ZCTA5 15349,796,15349
ZCTA5 15350,275,15350
ZCTA5 15351,413,15351
ZCTA5 15352,396,15352
ZCTA5 15353,20,15353
ZCTA5 15357,712,15357
ZCTA5 15358,404,15358
ZCTA5 15359,67,15359
ZCTA5 15360,801,15360
ZCTA5 15361,65,15361
ZCTA5 15362,295,15362
ZCTA5 15363,358,15363
ZCTA5 15364,297,15364
ZCTA5 15365,69,15365
ZCTA5 15366,82,15366
ZCTA5 15367,3365,15367
ZCTA5 15368,210,15368
ZCTA5 15370,5564,15370
ZCTA5 15376,724,15376
ZCTA5 15377,307,15377
ZCTA5 15378,49,15378
ZCTA5 15379,62,15379
ZCTA5 15380,382,15380
ZCTA5 15401,14852,15401
ZCTA5 15410,406,15410
ZCTA5 15411,584,15411
ZCTA5 15412,137,15412
ZCTA5 15413,235,15413
ZCTA5 15416,233,15416
ZCTA5 15417,3954,15417
ZCTA5 15419,1701,15419
ZCTA5 15420,103,15420
ZCTA5 15421,108,15421
ZCTA5 15422,103,15422
ZCTA5 15423,829,15423
ZCTA5 15424,1644,15424
ZCTA5 15425,8873,15425
ZCTA5 29341,8851,29341
ZCTA5 29335,1995,29335
ZCTA5 29338,49,29338
ZCTA5 29340,8988,29340
ZCTA5 29403,13376,29403
ZCTA5 29404,680,29404
ZCTA5 29405,12362,29405
ZCTA5 29406,14129,29406
ZCTA5 29407,18418,29407
ZCTA5 29409,45,29409
ZCTA5 29410,8373,29410
ZCTA5 29412,19091,29412
ZCTA5 29414,21507,29414
ZCTA5 29418,10947,29418
ZCTA5 29420,9100,29420
ZCTA5 29424,7,29424
ZCTA5 29425,0,29425
ZCTA5 29426,769,29426
ZCTA5 29429,1659,29429
ZCTA5 29431,2770,29431
ZCTA5 29432,1374,29432
ZCTA5 29434,299,29434
ZCTA5 29435,1867,29435
ZCTA5 29436,2184,29436
ZCTA5 29437,1142,29437
ZCTA5 29438,3524,29438
ZCTA5 29439,2248,29439
ZCTA5 29440,13432,29440
ZCTA5 29445,22958,29445
ZCTA5 29446,619,29446
ZCTA5 29448,1034,29448
ZCTA5 29449,3633,29449
ZCTA5 29450,1433,29450
ZCTA5 33004,9197,33004
ZCTA5 32970,124,32970
ZCTA5 32976,6714,32976
ZCTA5 33001,587,33001
ZCTA5 33009,30406,33009
ZCTA5 33010,16066,33010
ZCTA5 33012,25184,33012
ZCTA5 33013,9912,33013
ZCTA5 33014,15841,33014
ZCTA5 33015,22970,33015
ZCTA5 33016,15753,33016
ZCTA5 33018,16919,33018
ZCTA5 33019,13020,33019
ZCTA5 33020,22552,33020
ZCTA5 33021,22499,33021
ZCTA5 33022,1,33022
ZCTA5 33023,21887,33023
ZCTA5 33024,26699,33024
ZCTA5 33025,29720,33025
ZCTA5 33026,12094,33026
ZCTA5 33027,24506,33027
ZCTA5 33028,9234,33028
ZCTA5 33029,14189,33029
ZCTA5 33030,11362,33030
ZCTA5 33031,2216,33031
ZCTA5 33032,18264,33032
ZCTA5 33033,20934,33033
ZCTA5 33034,6781,33034
ZCTA5 33035,6313,33035
ZCTA5 33036,3330,33036
ZCTA5 33037,10665,33037
ZCTA5 33039,0,33039
ZCTA5 33040,18795,33040
ZCTA5 33042,4832,33042
ZCTA5 33043,3120,33043
ZCTA5 49736,535,49736
ZCTA5 49738,7118,49738
ZCTA5 49740,6226,49740
ZCTA5 49743,733,49743
ZCTA5 49744,419,49744
ZCTA5 49745,973,49745
ZCTA5 49746,2647,49746
ZCTA5 49747,1619,49747
ZCTA5 49748,291,49748
ZCTA5 49749,3393,49749
ZCTA5 49751,1967,49751
ZCTA5 49752,239,49752
ZCTA5 04024,294,04024
ZCTA5 04020,717,04020
ZCTA5 04021,2563,04021
ZCTA5 04022,1125,04022
ZCTA5 04027,2735,04027
ZCTA5 04029,1547,04029
ZCTA5 04030,1293,04030
ZCTA5 04032,3986,04032
ZCTA5 04037,2116,04037
ZCTA5 04038,6764,04038
ZCTA5 04039,3807,04039
ZCTA5 04040,2131,04040
ZCTA5 04041,906,04041
ZCTA5 04042,1958,04042
ZCTA5 04043,6254,04043
ZCTA5 04046,4922,04046
ZCTA5 04047,1166,04047
ZCTA5 04048,1602,04048
ZCTA5 04049,1724,04049
ZCTA5 04050,409,04050
ZCTA5 04051,1227,04051
ZCTA5 04055,3063,04055
ZCTA5 04056,79,04056
ZCTA5 04057,44,04057
ZCTA5 04061,1402,04061
ZCTA5 04062,7989,04062
ZCTA5 04063,772,04063
ZCTA5 04064,6333,04064
ZCTA5 04066,535,04066
ZCTA5 04068,824,04068
ZCTA5 04069,657,04069
ZCTA5 04071,3900,04071
ZCTA5 33050,7229,33050
ZCTA5 33051,1003,33051
ZCTA5 33054,10308,33054
ZCTA5 33055,12727,33055
ZCTA5 33056,11537,33056
ZCTA5 33060,15344,33060
ZCTA5 33062,23215,33062
ZCTA5 33063,25791,33063
ZCTA5 33064,26263,33064
ZCTA5 33065,21488,33065
ZCTA5 33066,10471,33066
ZCTA5 33067,9770,33067
ZCTA5 33068,18288,33068
ZCTA5 33069,15880,33069
ZCTA5 33070,4382,33070
ZCTA5 33071,14256,33071
ZCTA5 33073,12699,33073
ZCTA5 33076,13863,33076
ZCTA5 33101,1,33101
ZCTA5 33109,949,33109
ZCTA5 33122,1141,33122
ZCTA5 33125,20874,33125
ZCTA5 49690,3722,49690
ZCTA5 49686,13338,49686
ZCTA5 49688,1295,49688
ZCTA5 49689,1559,49689
ZCTA5 49696,4382,49696
ZCTA5 49701,963,49701
ZCTA5 49705,441,49705
ZCTA5 49706,2666,49706
ZCTA5 49707,11901,49707
ZCTA5 49709,3848,49709
ZCTA5 49710,501,49710
ZCTA5 49712,4977,49712
ZCTA5 49713,1606,49713
ZCTA5 49715,1930,49715
ZCTA5 49716,606,49716
ZCTA5 49717,144,49717
ZCTA5 49718,749,49718
ZCTA5 49719,1678,49719
ZCTA5 49720,6144,49720
ZCTA5 49721,8790,49721
ZCTA5 49722,105,49722
ZCTA5 49724,502,49724
ZCTA5 49725,828,49725
ZCTA5 49726,1603,49726
ZCTA5 49727,4008,49727
ZCTA5 49728,594,49728
ZCTA5 49729,923,49729
ZCTA5 49730,1409,49730
ZCTA5 49733,1588,49733
ZCTA5 49735,11271,49735
ZCTA5 49753,1357,49753
ZCTA5 49755,1377,49755
ZCTA5 49756,4405,49756
ZCTA5 49757,980,49757
ZCTA5 49759,1601,49759
ZCTA5 49760,727,49760
ZCTA5 49762,796,49762
ZCTA5 49764,46,49764
ZCTA5 49765,2668,49765
ZCTA5 49766,1296,49766
ZCTA5 49768,959,49768
ZCTA5 49769,932,49769
ZCTA5 49770,10096,49770
ZCTA5 49774,1111,49774
ZCTA5 49775,502,49775
ZCTA5 76862,194,76862
ZCTA5 76858,165,76858
ZCTA5 76859,1269,76859
ZCTA5 76861,886,76861
ZCTA5 76864,461,76864
ZCTA5 76865,89,76865
ZCTA5 76866,443,76866
ZCTA5 76869,77,76869
ZCTA5 76870,40,76870
ZCTA5 76871,429,76871
ZCTA5 76872,444,76872
ZCTA5 76873,44,76873
ZCTA5 76874,57,76874
ZCTA5 76875,320,76875
ZCTA5 76877,2006,76877
ZCTA5 76878,887,76878
ZCTA5 76880,9,76880
ZCTA5 76882,208,76882
ZCTA5 76884,67,76884
ZCTA5 76885,108,76885
ZCTA5 76887,91,76887
ZCTA5 76888,167,76888
ZCTA5 76890,458,76890
ZCTA5 76901,13452,76901
ZCTA5 76902,1,76902
ZCTA5 76903,14362,76903
ZCTA5 76904,16463,76904
ZCTA5 76905,5222,76905
ZCTA5 76908,102,76908
ZCTA5 76909,7,76909
ZCTA5 76930,68,76930
ZCTA5 76932,1472,76932
ZCTA5 76933,657,76933
ZCTA5 76934,426,76934
ZCTA5 76935,796,76935
ZCTA5 76936,1201,76936
ZCTA5 76937,50,76937
ZCTA5 76939,28,76939
ZCTA5 76940,51,76940
ZCTA5 76941,644,76941
ZCTA5 76943,1564,76943
ZCTA5 76945,1143,76945
ZCTA5 76950,1920,76950
ZCTA5 76951,579,76951
ZCTA5 76953,36,76953
ZCTA5 76955,56,76955
ZCTA5 76957,18,76957
ZCTA5 76958,127,76958
ZCTA5 77002,8412,77002
ZCTA5 04072,9486,04072
ZCTA5 04073,7792,04073
