ZIP,City,County,Population
54013,Glenwood City,St. Croix County,"3,443"
53020,Elkhart Lake,Sheboygan County,"3,431"
53048,Lomira,Dodge County,"3,420"
53560,Mazomanie,Dane County,"3,416"
54124,Gillett,Oconto County,"3,414"
54151,Niagara,Marinette County,"3,411"
53058,Nashotah,Waukesha County,"3,405"
54173,Suamico,Brown County,"3,403"
53075,Random Lake,Sheboygan County,"3,402"
53960,Rio,Columbia County,"3,396"
54984,Wild Rose,Waushara County,"3,394"
54180,Wrightstown,Brown County,"3,378"
53964,Westfield,Marquette County,"3,371"
54767,Spring Valley,Pierce County,"3,352"
54891,Washburn,Bayfield County,"3,297"
54871,Shell Lake,Washburn County,"3,270"
54005,Clear Lake,Polk County,"3,264"
53191,Williams Bay,Walworth County,"3,261"
54121,Florence,Florence County,"3,257"
54169,Sherwood,Calumet County,"3,252"
54437,Greenwood,Clark County,"3,236"
53156,Palmyra,Jefferson County,"3,232"
54129,Hilbert,Calumet County,"3,222"
54414,Birnamwood,Shawano County,"3,208"
54174,Suring,Oconto County,"3,171"
54139,Lena,Oconto County,"3,130"
53183,Wales,Waukesha County,"3,111"
53076,Richfield,Washington County,"3,109"
53811,Hazel Green,Grant County,"3,093"
53108,Caledonia,Racine County,"3,060"
54873,Solon Springs,Douglas County,"3,056"
54538,Lac Du Flambeau,Vilas County,"3,025"
54135,Keshena,Menominee County,"3,018"
54101,Abrams,Oconto County,"2,998"
54960,Neshkoro,Marquette County,"2,997"
54177,Wausaukee,Marinette County,"2,913"
53573,Muscoda,Grant County,"2,906"
54499,Wittenberg,Shawano County,"2,896"
54141,Little Suamico,Oconto County,"2,861"
54810,Balsam Lake,Polk County,"2,849"
54725,Boyceville,Dunn County,"2,844"
54732,Cornell,Chippewa County,"2,843"
54889,Turtle Lake,Polk County,"2,837"
53941,La Valle,Sauk County,"2,817"
53929,Elroy,Juneau County,"2,808"
54950,Marion,Waupaca County,"2,802"
54614,Bangor,La Crosse County,"2,776"
