ZIP,City,County,Population
35988,Sylvania,DeKalb County,"2,368"
35564,Hackleburg,Marion County,"2,356"
36852,Cusseta,Chambers County,"2,308"
35087,Joppa,Cullman County,"2,281"
35671,Tanner,Limestone County,"2,267"
35540,Addison,Winston County,"2,265"
35148,Sumiton,Walker County,"2,241"
36786,Uniontown,Perry County,"2,216"
35019,Baileyton,Cullman County,"2,197"
35078,Harpersville,Shelby County,"2,170"
36353,Newville,Henry County,"2,158"
36321,Cowarts,Houston County,"2,141"
36518,Chatom,Washington County,"2,109"
36009,Brantley,Crenshaw County,"2,093"
36376,Webb,Houston County,"2,088"
36069,Ramer,Montgomery County,"2,073"
36316,Chancellor,Geneva County,"2,071"
36769,Pine Hill,Wilcox County,"2,071"
36006,Billingsley,Autauga County,"2,060"
35981,Ider,DeKalb County,"2,052"
35677,Waterloo,Lauderdale County,"2,046"
35461,Ethelsville,Pickens County,"2,017"
35487,Tuscaloosa,Tuscaloosa County,"1,950"
36525,Creola,Mobile County,"1,945"
36432,Castleberry,Conecuh County,"1,940"
36003,Autaugaville,Autauga County,"1,901"
36036,Grady,Montgomery County,"1,901"
35446,Buhl,Tuscaloosa County,"1,896"
35618,Courtland,Lawrence County,"1,896"
36262,Fruithurst,Cleburne County,"1,886"
35089,Kellyton,Coosa County,"1,884"
35480,Ralph,Tuscaloosa County,"1,879"
36919,Silas,Choctaw County,"1,878"
36475,Repton,Conecuh County,"1,866"
35097,Locust Fork,Blount County,"1,859"
36528,Dauphin Island,Mobile County,"1,852"
36782,Sweet Water,Marengo County,"1,850"
36908,Gilbertown,Choctaw County,"1,795"
36042,Honoraville,Crenshaw County,"1,781"
36258,Delta,Cleburne County,"1,777"
36035,Goshen,Pike County,"1,758"
35136,Rockford,Coosa County,"1,755"
35254,Birmingham,Jefferson County,"1,749"
35610,Anderson,Lauderdale County,"1,744"
35135,Riverside,St. Clair County,"1,718"
35548,Brilliant,Marion County,"1,712"
36767,Orrville,Dallas County,"1,673"
35975,Groveoak,DeKalb County,"1,649"
35585,Spruce Pine,Franklin County,"1,642"
36562,Perdido,Baldwin County,"1,632"
36907,Cuba,Sumter County,"1,618"
35463,Fosters,Tuscaloosa County,"1,603"
36005,Banks,Pike County,"1,600"
35443,Boligee,Greene County,"1,599"
36579,Stockton,Baldwin County,"1,583"
36075,Shorter,Macon County,"1,580"
36028,Dozier,Covington County,"1,562"
36041,Highland Home,Crenshaw County,"1,561"
36736,Dixons Mills,Marengo County,"1,559"
35061,Dolomite,Jefferson County,"1,554"
36026,Equality,Coosa County,"1,520"
35974,Geraldine,DeKalb County,"1,518"
36256,Daviston,Tallapoosa County,"1,515"
36343,Gordon,Houston County,"1,496"
36456,McKenzie,Conecuh County,"1,491"
36860,Hurtsboro,Russell County,"1,486"
36758,Plantersville,Chilton County,"1,484"
36346,Jack,Coffee County,"1,483"
35593,Vina,Franklin County,"1,470"
36855,Five Points,Chambers County,"1,460"
36269,Muscadine,Cleburne County,"1,443"
35651,Mount Hope,Lawrence County,"1,429"
35984,Mentone,DeKalb County,"1,424"
36776,Sawyerville,Hale County,"1,419"
35963,Dawson,DeKalb County,"1,398"
35098,Logan,Cullman County,"1,390"
35035,Brierfield,Bibb County,"1,389"
36046,Lapine,Crenshaw County,"1,371"
36480,Uriah,Monroe County,"1,293"
35972,Gallant,Etowah County,"1,291"
