ZIP,City,County,Population
63384,Wellsville,Montgomery County,"2,049"
65713,Niangua,Webster County,"2,022"
65256,Harrisburg,Boone County,"2,011"
64724,Appleton City,St. Clair County,"1,999"
64671,Polo,Caldwell County,"1,986"
65767,Urbana,Dallas County,"1,983"
64482,Rock Port,Atchison County,"1,980"
65274,New Franklin,Howard County,"1,969"
65611,Blue Eye,Stone County,"1,963"
65646,Everton,Dade County,"1,961"
65337,La Monte,Pettis County,"1,952"
65332,Green Ridge,Pettis County,"1,949"
65279,Rocheport,Boone County,"1,940"
63015,Catawissa,Franklin County,"1,939"
64490,Stewartsville,Clinton County,"1,939"
65072,Rocky Mount,Morgan County,"1,932"
65649,Fair Play,Polk County,"1,932"
65326,Edwards,Benton County,"1,901"
63056,Leslie,Franklin County,"1,896"
65682,Lockwood,Dade County,"1,885"
65590,Long Lane,Dallas County,"1,872"
65254,Glasgow,Howard County,"1,869"
63648,Irondale,Washington County,"1,858"
65624,Cape Fair,Stone County,"1,847"
65668,Hermitage,Hickory County,"1,846"
65591,Montreal,Camden County,"1,837"
65053,Lohman,Cole County,"1,813"
65276,Pilot Grove,Cooper County,"1,777"
65571,Summersville,Texas County,"1,762"
63448,La Grange,Lewis County,"1,760"
64401,Agency,Buchanan County,"1,757"
65239,Cairo,Randolph County,"1,743"
65582,Vienna,Maries County,"1,732"
65617,Brighton,Polk County,"1,716"
63766,Millersville,Cape Girardeau County,"1,715"
64492,Trimble,Clinton County,"1,713"
65681,Lampe,Stone County,"1,709"
65263,Madison,Monroe County,"1,705"
63055,Labadie,Franklin County,"1,693"
65035,Freeburg,Osage County,"1,681"
64763,Lowry City,St. Clair County,"1,676"
63359,Middletown,Pike County,"1,667"
64077,Orrick,Ray County,"1,665"
63332,Augusta,St. Charles County,"1,651"
63655,Marquand,Madison County,"1,639"
64491,Tarkio,Atchison County,"1,638"
63621,Arcadia,Iron County,"1,632"
64136,Kansas City,Jackson County,"1,602"
63961,Qulin,Butler County,"1,600"
64761,Leeton,Johnson County,"1,598"
65710,Morrisville,Polk County,"1,589"
64863,South West City,McDonald County,"1,586"
65023,Centertown,Cole County,"1,566"
65724,Pittsburg,Hickory County,"1,563"
63437,Clarence,Shelby County,"1,560"
65789,Pomona,Howell County,"1,555"
64439,Dearborn,Platte County,"1,537"
65640,Dunnegan,Polk County,"1,530"
64746,Freeman,Cass County,"1,502"
