ZIP,City,County,Population
68458,Virginia,Gage County,226
68977,Stamford,Harlan County,226
68448,Talmage,Otoe County,225
69216,Kilgore,Cherry County,221
68659,Rogers,Colfax County,220
68338,Daykin,Jefferson County,217
68442,Stella,Richardson County,211
68403,Manley,Cass County,206
68621,Ames,Dodge County,204
68828,Comstock,Custer County,204
68972,Riverton,Franklin County,203
68746,Lynch,Boyd County,201
69211,Cody,Cherry County,201
68068,Washington,Washington County,198
68747,Mclean,Pierce County,198
68433,Salem,Richardson County,196
69046,Wilsonville,Furnas County,194
69351,Lakeside,Sheridan County,193
68531,Lincoln,Lancaster County,186
68717,Belden,Cedar County,184
68936,Edison,Furnas County,183
68960,Naponee,Franklin County,178
69214,Johnstown,Brown County,177
68438,Sprague,Lancaster County,176
68416,Ohiowa,Fillmore County,175
68350,Endicott,Jefferson County,173
69340,Ellsworth,Sheridan County,169
68929,Bloomington,Franklin County,167
68981,Upland,Franklin County,166
68324,Burr,Otoe County,162
68445,Swanton,Saline County,161
68381,Liberty,Gage County,159
68945,Heartwell,Kearney County,156
68719,Bristow,Boyd County,154
68732,Dixon,Dixon County,153
68838,Farwell,Howard County,150
68833,Dunning,Blaine County,148
69026,Danbury,Red Willow County,148
69355,Melbeta,Scotts Bluff County,146
69144,Keystone,Keith County,145
68964,Oak,Nuckolls County,139
68861,Odessa,Buffalo County,138
68816,Archer,Merrick County,137
68441,Steinauer,Pawnee County,133
68923,Atlanta,Phelps County,133
68325,Byron,Thayer County,131
68042,Memphis,Saunders County,130
68734,Emmet,Holt County,130
68789,Winnetoon,Knox County,127
69039,Moorefield,Lincoln County,122
68309,Barneston,Gage County,117
68655,Primrose,Boone County,112
68667,Surprise,Butler County,110
69354,Marsland,Sioux County,110
68440,Steele City,Jefferson County,109
68837,Elyria,Valley County,109
68952,Inavale,Webster County,103
68414,Nemaha,Nemaha County,102
69157,Purdum,Blaine County,99
68332,Crab Orchard,Johnson County,93
68821,Brewster,Blaine County,89
69367,Whitney,Dawes County,89
68975,Saronville,Clay County,88
69041,Parks,Dundy County,88
69132,Dickens,Lincoln County,88
68934,Deweese,Nuckolls County,84
68751,Maskell,Dixon County,76
68382,Lorton,Otoe County,72
68330,Cordova,Seward County,71
68315,Belvidere,Thayer County,70
68072,Winslow,Dodge County,69
