ZIP,City,County,Population
94611,Oakland,Alameda County,"40,116"
92883,Corona,Riverside County,"39,990"
94606,Oakland,Alameda County,"39,966"
92543,Hemet,Riverside County,"39,937"
95050,Santa Clara,Santa Clara County,"39,834"
95205,Stockton,San Joaquin County,"39,608"
94583,San Ramon,Contra Costa County,"39,583"
90605,Whittier,Los Angeles County,"39,387"
90808,Long Beach,Los Angeles County,"39,317"
91701,Rancho Cucamonga,San Bernardino County,"39,287"
90036,Los Angeles,Los Angeles County,"39,278"
90604,Whittier,Los Angeles County,"39,276"
93711,Fresno,Fresno County,"39,245"
91401,Van Nuys,Los Angeles County,"39,231"
90005,Los Angeles,Los Angeles County,"39,142"
94118,San Francisco,San Francisco County,"39,130"
95382,Turlock,Stanislaus County,"39,083"
95993,Yuba City,Sutter County,"39,046"
95973,Chico,Butte County,"39,031"
90020,Los Angeles,Los Angeles County,"38,994"
92596,Winchester,Riverside County,"38,981"
92102,San Diego,San Diego County,"38,901"
93705,Fresno,Fresno County,"38,888"
90007,Los Angeles,Los Angeles County,"38,715"
92253,La Quinta,Riverside County,"38,666"
94134,San Francisco,San Francisco County,"38,633"
92231,Calexico,Imperial County,"38,621"
92301,Adelanto,San Bernardino County,"38,577"
91326,Porter Ranch,Los Angeles County,"38,428"
92054,Oceanside,San Diego County,"38,417"
92083,Vista,San Diego County,"38,375"
95126,San Jose,Santa Clara County,"38,327"
95340,Merced,Merced County,"38,303"
90804,Long Beach,Los Angeles County,"38,076"
95821,Sacramento,Sacramento County,"38,064"
91752,Mira Loma,Riverside County,"37,983"
93245,Lemoore,Kings County,"37,971"
94551,Livermore,Alameda County,"37,885"
93612,Clovis,Fresno County,"37,755"
93021,Moorpark,Ventura County,"37,746"
95377,Tracy,San Joaquin County,"37,739"
95901,Marysville,Yuba County,"37,732"
93305,Bakersfield,Kern County,"37,714"
95695,Woodland,Yolo County,"37,702"
91763,Montclair,San Bernardino County,"37,700"
94954,Petaluma,Sonoma County,"37,574"
95348,Merced,Merced County,"37,540"
91711,Claremont,Los Angeles County,"37,529"
90059,Los Angeles,Los Angeles County,"37,511"
94555,Fremont,Alameda County,"37,501"
92551,Moreno Valley,Riverside County,"37,425"
95928,Chico,Butte County,"37,409"
94520,Concord,Contra Costa County,"37,381"
90012,Los Angeles,Los Angeles County,"37,336"
92807,Anaheim,Orange County,"37,296"
